timestamp_iso,class,confidence,track_id,gender,age,age_group,x1,y1,x2,y2,frame_w,frame_h
2025-10-03T16:59:20.886135,person,0.9079,1,u,?,unknown,136,47,613,355,640,360
2025-10-03T16:59:21.400582,person,0.9147,1,u,?,unknown,137,49,614,355,640,360
2025-10-03T16:59:21.942460,person,0.9204,1,u,?,unknown,136,48,610,355,640,360
2025-10-03T16:59:22.454100,person,0.9161,1,u,?,unknown,134,49,604,355,640,360
2025-10-03T16:59:22.996038,person,0.9159,1,u,?,unknown,139,50,607,355,640,360
2025-10-03T16:59:23.541352,person,0.9199,1,u,?,unknown,135,50,603,355,640,360
2025-10-03T16:59:24.053827,person,0.9123,1,u,?,unknown,132,49,602,355,640,360
2025-10-03T16:59:24.597526,person,0.9154,1,u,?,unknown,139,50,612,355,640,360
2025-10-03T16:59:25.143037,person,0.9229,1,u,?,unknown,137,50,609,355,640,360
2025-10-03T16:59:25.673098,person,0.9239,1,u,?,unknown,139,50,611,355,640,360
2025-10-03T16:59:26.225218,person,0.9202,1,u,?,unknown,135,50,605,355,640,360
2025-10-03T16:59:26.748347,person,0.9126,1,u,?,unknown,138,50,605,355,640,360
2025-10-03T16:59:27.265373,person,0.9211,1,u,?,unknown,136,51,605,355,640,360
2025-10-03T16:59:27.802009,person,0.9270,1,u,?,unknown,143,51,616,355,640,360
2025-10-03T16:59:28.305338,person,0.9131,1,u,?,unknown,142,50,615,355,640,360
2025-10-03T16:59:28.806974,person,0.9212,1,u,?,unknown,142,51,618,355,640,360
2025-10-03T16:59:29.351740,person,0.9242,1,u,?,unknown,135,51,607,355,640,360
2025-10-03T16:59:29.893608,person,0.9133,1,u,?,unknown,135,50,601,355,640,360
2025-10-03T16:59:30.403595,person,0.9159,1,u,?,unknown,139,50,607,355,640,360
2025-10-03T16:59:30.907486,person,0.9135,1,u,?,unknown,133,50,599,355,640,360
2025-10-03T16:59:31.443863,person,0.9216,1,u,?,unknown,134,50,603,355,640,360
2025-10-03T16:59:31.957071,person,0.9158,1,u,?,unknown,134,50,595,355,640,360
2025-10-03T16:59:32.498437,person,0.9177,1,u,?,unknown,137,50,604,355,640,360
2025-10-03T16:59:33.043189,person,0.9156,1,u,?,unknown,138,50,602,355,640,360
2025-10-03T16:59:33.558368,person,0.9144,1,u,?,unknown,142,50,611,355,640,360
2025-10-03T16:59:34.101796,person,0.9139,1,u,?,unknown,143,51,608,355,640,360
2025-10-03T16:59:34.643174,person,0.9237,1,u,?,unknown,141,51,613,355,640,360
2025-10-03T16:59:35.157132,person,0.9144,1,u,?,unknown,139,51,604,355,640,360
2025-10-03T16:59:35.702435,person,0.9173,1,u,?,unknown,137,50,597,355,640,360
2025-10-03T16:59:36.247475,person,0.9152,1,u,?,unknown,137,51,598,355,640,360
2025-10-03T16:59:36.757095,person,0.9043,1,u,?,unknown,137,51,598,355,640,360
2025-10-03T16:59:37.304476,person,0.9226,1,u,?,unknown,141,51,599,355,640,360
2025-10-03T16:59:37.846514,person,0.9178,1,u,?,unknown,138,51,593,355,640,360
2025-10-03T16:59:38.358866,person,0.9153,1,u,?,unknown,138,51,594,355,640,360
2025-10-03T16:59:38.898720,person,0.9176,1,u,?,unknown,137,50,597,355,640,360
2025-10-03T16:59:39.412628,person,0.9173,1,u,?,unknown,137,50,596,355,640,360
2025-10-03T16:59:39.958144,person,0.9144,1,u,?,unknown,137,50,593,355,640,360
2025-10-03T16:59:40.502367,person,0.9167,1,u,?,unknown,137,51,596,355,640,360
2025-10-03T16:59:41.043707,person,0.9284,1,u,?,unknown,138,52,594,355,640,360
2025-10-03T16:59:41.555388,person,0.9202,1,u,?,unknown,137,50,595,355,640,360
2025-10-03T16:59:42.057138,person,0.9112,1,u,?,unknown,142,51,602,355,640,360
2025-10-03T16:59:42.597495,person,0.9223,1,u,?,unknown,134,50,603,355,640,360
2025-10-03T16:59:43.108797,person,0.9021,1,u,?,unknown,138,50,606,355,640,360
2025-10-03T16:59:43.653411,person,0.9194,1,u,?,unknown,142,50,611,355,640,360
2025-10-03T16:59:44.199367,person,0.9213,1,u,?,unknown,136,50,609,355,640,360
2025-10-03T16:59:44.710538,person,0.9175,1,u,?,unknown,142,50,608,355,640,360
