timestamp_iso,class,confidence,track_id,gender,age,age_group,x1,y1,x2,y2,frame_w,frame_h
2025-10-05T19:40:58.920398,person,0.6273,1,unknown,,unknown,0,13,219,655,1280,720
2025-10-05T19:40:59.065854,person,0.5071,1,unknown,,unknown,0,3,218,644,1280,720
2025-10-05T19:40:59.617133,person,0.5464,1,unknown,,unknown,0,3,218,643,1280,720
2025-10-05T19:41:00.137710,person,0.7465,2,unknown,,unknown,314,62,969,711,1280,720
2025-10-05T19:41:00.137710,person,0.5816,1,unknown,,unknown,0,4,217,644,1280,720
2025-10-05T19:41:00.664922,person,0.6963,2,unknown,,unknown,312,56,966,710,1280,720
2025-10-05T19:41:00.664922,person,0.7284,4,unknown,,unknown,384,62,1145,711,1280,720
2025-10-05T19:41:01.230457,person,0.5150,4,unknown,,unknown,381,69,1144,710,1280,720
2025-10-05T19:41:01.230457,person,0.7479,2,unknown,,unknown,323,59,970,708,1280,720
2025-10-05T19:41:01.899335,person,0.6220,4,unknown,,unknown,410,66,1167,712,1280,720
2025-10-05T19:41:01.899335,person,0.7496,2,unknown,,unknown,303,67,968,708,1280,720
2025-10-05T19:41:01.899335,person,0.5023,1,unknown,,unknown,0,3,217,642,1280,720
2025-10-05T19:41:02.443351,person,0.6241,4,unknown,,unknown,414,67,1162,710,1280,720
2025-10-05T19:41:02.443351,person,0.8185,2,unknown,,unknown,305,64,973,708,1280,720
2025-10-05T19:41:02.443351,person,0.6740,1,unknown,,unknown,0,7,217,646,1280,720
2025-10-05T19:41:02.973182,person,0.7500,2,unknown,,unknown,284,67,941,711,1280,720
2025-10-05T19:41:02.973182,person,0.5424,1,unknown,,unknown,0,3,217,643,1280,720
2025-10-05T19:41:03.454894,person,0.7620,2,unknown,,unknown,298,50,954,707,1280,720
2025-10-05T19:41:03.454894,person,0.5105,1,unknown,,unknown,0,4,217,643,1280,720
2025-10-05T19:41:04.033007,person,0.5604,2,unknown,,unknown,269,52,948,708,1280,720
2025-10-05T19:41:04.033007,person,0.5798,4,unknown,,unknown,409,40,1150,708,1280,720
2025-10-05T19:41:04.033007,person,0.5425,1,unknown,,unknown,0,3,217,643,1280,720
2025-10-05T19:41:04.595940,person,0.7483,4,unknown,,unknown,472,45,1152,705,1280,720
2025-10-05T19:41:05.168184,person,0.6866,4,unknown,,unknown,504,48,1173,705,1280,720
2025-10-05T19:41:05.168184,person,0.6350,1,unknown,,unknown,0,3,217,643,1280,720
2025-10-05T19:41:05.744966,person,0.5923,4,unknown,,unknown,520,42,1177,706,1280,720
2025-10-05T19:41:06.286531,person,0.6764,4,unknown,,unknown,523,41,1166,706,1280,720
2025-10-05T19:41:06.286531,person,0.6045,1,unknown,,unknown,0,3,217,643,1280,720
2025-10-05T19:41:06.829832,person,0.7573,4,unknown,,unknown,528,50,1151,707,1280,720
2025-10-05T19:41:06.829832,person,0.5013,2,unknown,,unknown,305,58,1020,709,1280,720
2025-10-05T19:41:07.412042,person,0.7831,4,unknown,,unknown,500,52,1119,706,1280,720
2025-10-05T19:41:07.412042,person,0.6066,2,unknown,,unknown,286,55,1028,707,1280,720
